MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71678345	SLD	1090000	1083000	5/9/2014	6/17/2014		21	3	150 Jennie Dugan Rd	Concord	MA	01742		4	4.5	3246	23	42178	Carol Kollias	Coldwell Banker Residential Brokerage - Belmont	(617) 484-5300	Call List Agent, Appointment Required	Exceptional light filled custom Contemporary/Colonial with picturesque views from every room. Located in a tranquil setting at the end of a cul-de-sac.  Truly move in condition .  Wonderful open feel with great flow for entertaining and family gatherings.  Enter through a welcoming foyer ,living room and dining area with an abundance of windows and expansive  views of  the abutting conservation land.  Generous family room off the recently renovated kitchen. study and half bath complete the first floor. Second floor has master bedroom with en suite marble bathroom. Additionally, there are three bedrooms, two full baths and a sitting room adjoining children's bedroom.  Finished walk out lower level has playroom and au-pair suite.  A  two car garage, professionally landscaped grounds,close proximity to Willard Elementary School and  White Pond makes this a wonderful residence in a terrific family neighborhood.	Colonial, Contemporary	1	2	Forced Air, Oil		Willard	Sanborn/Peabody	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood, Professional Landscaping;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:--;	SF	Jennie Dugan Rd	150	150	http://media.mlspin.com/photo.aspx?mls=71678345	
71683113	SLD	755000	777000	5/14/2014	6/18/2014		24	5	1305 Main Street	Concord	MA	01742		3	1.5	2133	115	9583	Patricia Blair	Keller Williams Realty Boston Northwest	(978) 369-5775	Appointment Required, Call ShowingTime at 888-627-2775	Don't miss this fantastic and charming  turn of the century Gambrel Colonial located in the heart of West Concord center.  With a Walk score of 63 the home is within a block or two away from : the  train, nursery school, bakery, paint store, pharmacy , restaurants, churches, town library, Health food Store and much more .  Enclosed back yard  with a great deck for summer cook outs, and space for swing sets, gleaming hardwood floors, two fireplaces, large living room  and dining room , fabulous new kitchen with carrera marble counter tops and stainless steel appliances, and a 2 car garage!  Home is on town sewer which facilitates further expansion. Many great improvements.  Open house today (5/17) 2-4 pm and Sunday (5/18) 2-4 pm	Colonial, Gambrel /Dutch	1	2	Steam, Oil		Thoreau	Sanborn/Peabody	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:--;Exterior Features:Deck, Patio - Enclosed, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	Main Street	1305	1305	http://media.mlspin.com/photo.aspx?mls=71683113	
71657434	SLD	1650000	1650000	4/8/2014	6/20/2014		22	6	171 Stow Street	Concord	MA	01742		4	3	3131	11	10436	Mary-Elisabeth Jones	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Appointment Required, Sign	Living in Concord Center at it's Best! 171 Stow Street has a walk score of 86, and is steps away from everything you want and need.  A lifestyle property with a gracious floor plan designed to embrace contemporary life in a vibrant location.  Offers four bedrooms, two full and two half baths, a chef's kitchen, third floor office or playroom, and a screened porch in which to welcome spring.  Fine quality is inherent in all the materials and details.  This gracious home is move-in ready.	Colonial	1	2	Forced Air, Radiant, Gas		Alcott	CMS	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet, Stone / Slate;Appliances:Range, Wall Oven, Dishwasher, Disposal, Compactor, Microwave, Refrigerator, Freezer, Washer, Dryer, Water Treatment, Refrigerator - Wine Storage, Vacuum System, Vent Hood, Water Instant Hot;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Porch - Screened, Patio, Professional Landscaping, Sprinkler System, Decorative Lighting, Fenced Yard;Insulation:--;Electric:200 Amps;Interior Features:Central Vacuum;Hot Water:Natural Gas;	SF	Stow Street	171	171	http://media.mlspin.com/photo.aspx?mls=71657434	
71647759	SLD	675000	720000	3/20/2014	6/25/2014		22	5	15 Westvale Drive	Concord	MA	01742		3	2	2288	57	10000	Lisa Whitney	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Appointment Required	Unparalleled location!  Quiet side street in vibrant West Concord Center.  Steps to Cousins Field, schools, shops, restaurants and train depot.  Welcoming foyer, spacious family room with paneled doors, study, living room with wood burning fireplace and sun-filled kitchen. Three spacious bedrooms and two full baths.  Mud room to die for with access to the fenced in level back yard including blue stone patio. An amazing opportunity to live in one of West Concord's most desirable neighborhoods.	Colonial	1	1	Forced Air, Oil		Thoreau	CMS	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio, Storage Shed, Fenced Yard;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil, Electric, Tank;	SF	Westvale Drive	15	15	http://media.mlspin.com/photo.aspx?mls=71647759	
71654257	SLD	1280000	1187000	4/2/2014	6/25/2014		84	64	1415 Main Street	Concord	MA	01742	West Concord 	6	4.5	5241	99	21344	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Agent, Accompanied Showings, Appointment Required, Sign	This lovingly-maintained, Village Colonial has been totally revitalized and is within walking distance via sidewalks to the library, Village center shopping and the train. The recently renovated and expanded floor plan added a new family room, fireplaced master suite, and playroom. Its 13 large and airy rooms encourage flexible use of space and include a fireplaced living room, sunroom/office with walls of glass, entertainment-sized dining room, expanded kitchen with premium appliances, and a  playroom, exercise room, sauna and full bath on the lower level. The finished third level has 1 full bath and 2 of the home's 6 bedrooms.  The property features a legal apartment in the carriage house and garaging for 3 cars. Many exciting possibilities await the creative buyer! Convert the home to a 2 family or 3 condos, or explore potential building possibilities on the .24 acre rear lot with frontage on Central Street.	Colonial	1	4	Forced Air, Hot Water Baseboard, Hot Water Radiators, Radiant, Gas		Thoreau	Peabody Sanborn	CCHS	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Wood, Tile, Wall to Wall Carpet, Marble;Appliances:Range, Dishwasher, Compactor, Refrigerator;Foundation:Fieldstone, Brick;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Screened, Deck, Gutters, Sprinkler System, Stone Wall;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System, Sauna/Steam/Hot Tub;Hot Water:Natural Gas, Tank;	SF	Main Street	1415	1415	http://media.mlspin.com/photo.aspx?mls=71654257	
71680542	SLD	764000	775000	5/14/2014	6/25/2014		17	6	458 Old Rd to Nine Acre Corner	Concord	MA	01742		3	2.5	1882	115	82328	Susan Revis	William Raveis R.E. & Home Services	(978) 610-6369	Call List Agent, Accompanied Showings	Situated in a lovely wooded setting, this impeccably maintained antique farmhouse is perched on a sun filled hilltop of almost two acres overlooking wooded property and conservation area.  Enjoy the quiet serenity of the surroundings and beauty of nature while having easy access to highways, trains, golf courses, and historic Concord Center.  Architecturally designed recent additions provide generous space while preserving the integrity of the original structure.  The enchanting turn of the century home combines the beauty of old world craftsmanship with the luxury of modern updates and conveniences.  The warm comfortable living room addition includes a fireplace and large windows. The kitchen has been beautifully updated to include granite countertops, stainless steel appliances, and generous sized dining area.  French doors lead to the screened-in porch for a more complete view of the lovely surroundings including butterfly meadow- a perfect place to enjoy the summer breeze.	Antique, Farmhouse	1	0	Forced Air, Gas		Willard	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Freezer, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Screened, Balcony, Storage Shed, Professional Landscaping;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Electric, Tank;	SF	Old Rd to Nine Acre Corner	458	458	http://media.mlspin.com/photo.aspx?mls=71680542	
71630939	SLD	2295000	2125000	2/7/2014	6/27/2014		27	15	364 Thoreau St	Concord	MA	01742		5	6.5	7310	1	40843	Matthew Harkins	Burke Land Company	(617) 489-7000	Call List Agent, Accompanied Showings	Fabulous New Construction in Prime Concord Center Location. Steps to C.C. High School, Alcott Elementary School, Emerson Playground and a short walk to the train, library, shops & restaurants. A rare combination of location, unusually large yard, and high quality new construction by talented local builder known for attention to detail and customer service. This home has all the features that sophisticated buyers are looking for. Energy Star, Smart Home Technology, Open Floor Plan, 10 ft Ceilings, Premium Kitchen, Coffered Ceiling, Floor to Ceiling Mantles, Built-Ins, Crown Moldings, High End Tile, and Furniture Grade Mill-Work and Wainscoting not typically found at this price point. Fantastic master suite, generous bedrooms and bathrooms, huge bonus room, finished walk-out basement with 9 ft. ceilings and full size windows. Multiple flex. spaces for modern/extended families. Gorgeous stone walls, blue-stone walkways & patio, and prof. landscaping with option for Pool & Cabana.	Colonial	1	3	Forced Air, Humidifier, Gas		Alcott	Sanborn/Peabody	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Marble, Wood Laminate;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Refrigerator - ENERGY STAR, Refrigerator - Wine Storage, Dishwasher - ENERGY STAR, Vacuum System, Range - ENERGY STAR, Oven - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck - Wood, Patio, Gutters, Professional Landscaping, Sprinkler System, Stone Wall;Insulation:Full, Fiberglass, Blown In, Mixed, Foam, Polyurethane Foam, Spray Foam;Electric:220 Volts, Circuit Breakers;Interior Features:Central Vacuum, Security System, Cable Available, Wetbar, Walk-up Attic, Finish - Cement Plaster;Hot Water:Natural Gas;	SF	Thoreau St	364	364	http://media.mlspin.com/photo.aspx?mls=71630939	
71666933	SLD	749000	739000	4/23/2014	6/27/2014		50	9	40 Whippoorwill Lane	Concord	MA	01742		5	3.5	2664	49	69352	Mary Chapman	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Owner, Lock Box, Appointment Required, Sign, Other (See Special Showing Instructions)	This exceptionally well-maintained classic Colonial offers comfortable, versatile living space on each of its three levels. Situated at the end of a cul-de-sac on a scenic, wooded, country setting. Recently repainted inside and out. Tastefully outfitted with granite kichen counters, newly refinished hardwood floors and tile on the first and second levels as well as central air-conditioning. Notable features include redwood clapboards, rear deck, living room with fireplace, master bedroom with double closets and master bath, pull-down stairs for floored attic storage plus a spacious detached three-car garage. Integrated into the main structure is a delightful, lower-level, four-room, legal apartment suitable for personal use or rental, with wood stove and private entrance. Open common ground surrounds the entire property which offers stunning views of the woods including local wildlife and a certified vernal pool/pond. A truly distinctive property. Lead-free and Title 5 approved.	Garrison	1	3	Central Heat, Forced Air, Gas		Thoreau	Concord	CCRHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Redwood;Exterior Features:Deck - Wood;Insulation:Fiberglass - Batts;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:--;	SF	Whippoorwill Lane	40	40	http://media.mlspin.com/photo.aspx?mls=71666933	
71643801	SLD	1680000	1580000	3/12/2014	6/30/2014		52	37	586 Old Marlboro Road	Concord	MA	01742		5	4.5	4887	6	44866	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Office, Accompanied Showings, Appointment Required, Sign	Welcome home to this spectacular stone front custom built grand cape!  Entertain your guests surrounded by TOP-OF-THE-LINE QUALITY AND CRAFTSMANSHIP in a finely-detailed floor plan.  Enjoy the sun-filled custom cherry and granite kitchen opened to the spacious, fireplaced family room with a wet bar and glass sliders to an outside deck. The dining room is A SHOWCASE OF FINE MILLWORK and is highlighted by a coffered ceiling and wainscoted walls. The DESIRABLE MAIN LEVEL MASTER SUITE features a tray ceiling with cove lighting, a full luxurious bath with radiant heat and jetted tub, and generous walk-in closet space. The upper level offers 3 full baths and 4 additional bedrooms, one of which is amply-sized for a game room, media room, or an office. This delightful home is sited on one beautifully landscaped acre just STEPS TO CONSERVATION LAND. Its CONVENIENTLY LOCATED near the Middle School, Emerson Hospital ,West Concord Village & Route 2 for A GREAT COMMUTE.	Cape, Contemporary	1	3	Forced Air, Radiant, Gas		Willard	Peabody-Sanborn	Concord/Carl	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave, Refrigerator, Refrigerator - Wine Storage;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Stone;Exterior Features:Deck, Sprinkler System;Insulation:--;Electric:Other (See Remarks);Interior Features:Central Vacuum, Security System, Wetbar, French Doors;Hot Water:--;	SF	Old Marlboro Road	586	586	http://media.mlspin.com/photo.aspx?mls=71643801	
71686926	SLD	869000	843000	5/26/2014	6/30/2014		31	11	1347 Sudbury Rd	Concord	MA	01742		5	3.5	3348	45	80000	Susan Revis	William Raveis R.E. & Home Services	(978) 610-6369	Owner, Call List Agent, Accompanied Showings	Situated in a lovely setting, this expansive five bedroom colonial provides spacious living and stunning views of the Guzzle Brook Conservation Area. Generous sized rooms, big picture windows, wonderful views and plenty of sunlight are the hallmarks of this cheerful home.  The first floor boasts an updated kitchen with granite counter tops and stainless steel appliances.  The large deck with sweeping views of conservation land is accessed from the spacious living room or family room, perfect for entertaining or family gatherings.  A separate in-law suite or potential income-producing apartment also located on the first floor is an added bonus.  A large master bedroom with en suite bath, three family bedrooms and family bath are located on the second level.  This highly desirable location is within walking distance of Willard Elementary School and Verrill Farm, and provides easy access to highway 117 and the Mass Pike through Weston; great for commuting!	Colonial	1	2	Hot Water Baseboard, Gas		Willard	Concord	CCHS	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood;Insulation:Full;Electric:Circuit Breakers;Interior Features:Central Vacuum;Hot Water:Natural Gas, Tank;	SF	Sudbury Rd	1347	1347	http://media.mlspin.com/photo.aspx?mls=71686926	
71541926	SLD	859900	876000	6/14/2013	7/1/2014		175	175	Lot 6 Granite Post Rd.	Concord	MA	01742		4	3.5	3000	2	5000	Carl Piacenza	Applewood Realty	(978) 649-2727	Call List Agent	New Construcrtion at Granite Post Estates where all landscaping will be done for you. Each home exceeds Energy Star specifications! Features 2 car garage, two Zone heat and central air conditioning, tile in baths and foyer. Hardwood or tile in kitchen. Also featuring granite countertops, hardwood in the dining room, family room and oak treads on the main staircase. 15' x 33' Bedroom on level 3 with walk in closet and bath with tile shower. Set GPS to #506 Old Bedford Rd. See Remarks for Lot Premiums.	Colonial		2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch;Insulation:Full, Fiberglass, Blown In, Fiberglass - Batts, Other (See Remarks);Electric:200 Amps;Interior Features:--;Hot Water:Electric, Other (See Remarks);	SF	Granite Post Rd.	6	Lot 6	http://media.mlspin.com/photo.aspx?mls=71541926	
71607993	SLD	1329000	1253000	11/13/2013	7/1/2014		205	162	99 Riverside Ave.	Concord	MA	01742		4	3.5	3600	104	12829	Kimberly D. Comeau	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Appointment Required	Located in the heart of West Concord Village, just steps from the Thoreau School, this classic center entrance colonial has been completely renovated to the highest standards.  The interior is highlighted by sun-filled rooms, an open floor plan, tasteful color palette and extensive millwork throughout.  Notable features include a stylish kitchen with premium Viking appliance package, enviable mudroom, maple floors, romantic master suite with private balcony and sophisticated bathroom, and an exceptional third floor, which features a spacious bonus room, bedroom and full bath.  The classic farmers porch sweeps the front of the home while the rear deck, screened porch and expansive patio provide ideal outdoor space off the back of the home.  This hidden jewel offers a private yard and nearby river access in a vibrant location...an easy stroll to the train, shops, restaurants and playgrounds.	Colonial	1	1	Forced Air, Gas		Thoreau	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Porch - Screened, Deck, Patio, Balcony;Insulation:Mixed;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Riverside Ave.	99	99	http://media.mlspin.com/photo.aspx?mls=71607993	
71634132	SLD	3695000	3450000	2/17/2014	7/1/2014		456	1	1235-3 Monument St	Concord	MA	01742		5	5	6926	15	145055	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Office, Accompanied Showings, Appointment Required	This striking  Federal Colonial is without equal!  Brilliantly executed both inside & out its architectural floor plan design features custom-designed apptments thruout. From a hand-carved marble fireplace to richly detailed, custom millwork, this home is like no other. Vibrant, light-filled rooms w/vaulted clgs, skylites, & windowed walls.  A lush 3 acre landscape that falls away to conservation land over a stunning terrace, perennial gardens & a refreshing in-ground pool.	Colonial	1	5	Forced Air, Radiant, Gas		Alcott	Peabody-Sanborn	CCHS	Basement:Yes;Fireplaces:4;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Marble, Stone / Slate;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio, Pool - Inground, Cabana, Professional Landscaping, Sprinkler System, Decorative Lighting;Insulation:--;Electric:200 Amps, Other (See Remarks);Interior Features:Central Vacuum, Security System, Cable Available, Wetbar, French Doors;Hot Water:Tank;	SF	Monument St	12353	1235-3	http://media.mlspin.com/photo.aspx?mls=71634132	
71680895	SLD	1049000	1075000	5/14/2014	7/1/2014		35	9	598 Lexington Road	Concord	MA	01742		3	2.5	2690	80	80586	Sarah Kussin	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Appointment Required, Pets on Premises	Situated along the "American Mile" in Concord's Historic District, this unique property is just a short walk to vibrant Concord Center yet convenient to commuter train and routes, National Parks and Trails.  This natural setting of velvety green lawns, mature trees, and abundant wildlife creates a transcendent and relaxed atmosphere that evokes the character and charm of some far away countryside retreat.  1.85 acre yard, ornamented by stonewalls, stone patio, and pergola, nourishes lush vegetable and herb gardens, mature blueberry bushes, and Concord grapes. The house itself is a beautiful blend of traditional and contemporary flairs to suit distinguished and discerning tastes.  The exceptional details include three fireplaces, skylight, walls of glass, hardwood floors, window seat, slate and brick floors.  The house and property offer a unique opportunity to experience nature and civilization in harmony. Truly magical!	Cottage	1	2	Hot Water Baseboard, Gas		Alcott	CMS	CCHS	Basement:No;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Stone / Slate, Other (See Remarks);Appliances:--;Foundation:Slab;Construction:Block;Exterior:Stucco;Exterior Features:Patio, Professional Landscaping, Sprinkler System, Fenced Yard, Stone Wall;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Lexington Road	598	598	http://media.mlspin.com/photo.aspx?mls=71680895	
71682699	SLD	779000	779000	5/16/2014	7/7/2014		41	1	126 North Branch Road	Concord	MA	01742		4	2.5	2436	24	22178	Judith Boland	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Agent, Lock Box	Here's what you've been looking for.... 4 bedroom, Center Entrance Colonial on a cul de sac close to West Concord Center. Beautiful hardwood floors throughout, spacious & traditional layout. Front to back living room with FP, formal DR, cathedral ceiling FR with wood stove, great kitchen with breakfast bar,granite countertops and SS appliances Exterior paint 2014, Roof 2013	Colonial	1	2	Hot Water Baseboard, Oil		Thoreau	Middle	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Dishwasher, Microwave, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:Tank;	SF	North Branch Road	126	126	http://media.mlspin.com/photo.aspx?mls=71682699	
71681096	SLD	997813	1028888	5/14/2014	7/8/2014		17	5	560 Old Marlboro Road	Concord	MA	01742		4	3.5	3721	74	111513	Amy Barrett	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Accompanied Showings, Sign	Warm, inviting spaces foster a relaxed, no-fuss lifestyle in this 3,700 sf home. Pleasing, unexpected features not commonly found in today’s marketplace coupled w many recent, tasteful updates place this property in a category unto itself. A 17’ sky-lit entry foyer, lofty Great Room w wide floorboards & high 10’ ceilings, front & back staircases & dry bar with 3 beverage fridges (each with its own temperature control) are just a few of the surprises. There are 4 second floor bedrooms, recently renovated bathrooms, including the master (2014) w radiant heat, glass shower & free standing soaking tub. A 3rd floor sky-lit game room & lower level semi-finished fireplaced rec-room provide additional get away space for young & old alike. An added bonus to this family home is a home office with stone lined walkway and private entry. It has sun-filled rooms, renovated full bath and wet bar with granite counters and beverage fridge. Refreshing pool & park like 2.5+ very private acres.	Colonial	1	2	Hot Water Baseboard, Gas		Thoreau	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile;Appliances:Range, Dishwasher, Microwave, Refrigerator, Refrigerator - Wine Storage;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Patio;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Old Marlboro Road	560	560	http://media.mlspin.com/photo.aspx?mls=71681096	
71671754	SLD	949000	924000	4/29/2014	7/10/2014		23	9	24 Magnolia Street	Concord	MA	01742		3	3.5	2400	67	11855	Lisa McLean	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Accompanied Showings	This is the Concord Center Gem that you've been waiting for! Tucked away on a quiet side street, literally steps to Alcott Elementary, Emerson Park, Town, Library, Train & Rte 2, sits this move-in ready expanded Cape. With more space than meets the eye, this delightful home offers an easy-living flexible floor plan to meet your needs.The gracious front-to-back LR features built in bookshelves & Fireplace. Adjacent to the renovated Kitchen are both the sunny DR and well-placed FR/Den. The 1st floor Master Suite features Cathedral Ceilings, new full bath & French Doors opening to the garden. The 2nd floor provides two large BRs & updated full bath. In the beautifully finished LL are two additional rooms: one with new en-suite full bath for private guest space or home office, the other with FP perfect for Media or Rec Room. All this, plus your own hidden garden, complete with a landscaped frontyard & generous, private backyard with new deck. Bonus: free-standing fully finished Studio!	Cape	1	1	Hot Water Baseboard, Hot Water Radiators, Gas		Alcott	CMS	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck - Composite, Gutters, Professional Landscaping, Fenced Yard, Garden Area, Other (See Remarks);Insulation:--;Electric:200 Amps;Interior Features:Cable Available, French Doors;Hot Water:Natural Gas;	SF	Magnolia Street	24	24	http://media.mlspin.com/photo.aspx?mls=71671754	
71672484	SLD	578000	660500	4/30/2014	7/10/2014		54	5	33 Prescott Road	Concord	MA	01742		4	3	2619	62	20038	Amy Barrett	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Lock Box, Sign	Don’t be deceived! This 4 bedroom, 3 bath home has 2,619 sf of living space and hardwood floors throughout. A spacious family room and private 2nd floor master suite were added in 2003 greatly expanding the floor plan and creating a nice “family-function” component. Additional features include a fireplaced living room, lots of windows, a fabulous level and open yard and a 2 car attached garage. Sidewalks to town and quick access to the Heritage Swim & Tennis Club as well as to the famed Great Meadows Wildlife Refuge complete the picture. A new 4 bedroom septic system will be installed prior to closing.	Contemporary	1	2	Hot Water Baseboard, Oil		Alcott	Peabody/Sanborn	Conc Carl HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Tank;	SF	Prescott Road	33	33	http://media.mlspin.com/photo.aspx?mls=71672484	
71672571	SLD	1950000	2000000	4/30/2014	7/13/2014		54	24	305 Westford Road	Concord	MA	01742		5	5	4349	61	283140	Amy Barrett	Barrett Sotheby's International Realty	(978) 369-6453	Call List Agent, Accompanied Showings, Sign	Beautifully sited at the end of a long driveway & surrounded by sweeping lawns & protected, open meadows sits this timeless 11 rm fam home. Solid construction, lite-filled rms, SW exposure & relaxed flrpln w graciously proportioned rms promote formal entertaining & foster relaxed family living. Custom kit (2002), wonderful FR w stone fp, wide, hand-hewn flrbrds & beamed ceiling, 1st flr den, 5 2nd flr brs & hdwd flrs thru-out. 4-stall barn, pool. Cleared, level land is breathtaking and tranquil. Bk land abuts Spencer Brk Valley & trail network! A very rare opportunity to own a beautiful piece of Concord.	Colonial	1	2	Hot Water Baseboard, Oil		Willard	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:4;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Stone / Slate, Other (See Remarks);Appliances:Wall Oven, Dishwasher, Refrigerator, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Screened, Patio, Pool - Inground, Cabana, Storage Shed, Barn/Stable, Professional Landscaping, Sprinkler System, Screens, Guest House;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Electric, Tank;	SF	Westford Road	305	305	http://media.mlspin.com/photo.aspx?mls=71672571	
