MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71835808	SLD	455900	450000	5/13/2015	8/21/2015		60	47	596 Summer St	Arlington	MA	02474		2	1	1176	88	4757	William Copithorne	Sweeney & OConnell	(781) 643-7478	Call ShowingTime at 888-627-2775	Perfect Home for the 1st Time Buyer! Classic 1920's Bungalow located steps to Peirce School and McClellen Park. Features a welcoming enclosed front porch, comfortable living room to relax or entertain in, an open kitchen - dining room combination, a home office and tiled bath on the 1st floor. The 2nd floor has the 2 bedrooms, one with an alcove that works well as a dressing area or possible nursery. There is a large deck with access off the kitchen and fenced in yard. Recent updates include the electric service in 2013 and a new roof in 2011. Great access to area amenities, public transportation, school, parks, Bike Path, Rec Center and shopping in the Heights. Don't let this one slip by!!	Bungalow	1	1	Steam, Oil		Peirce	Ottoson	Arlington High	Basement:Yes;Fireplaces:0;Roof:--;Floor:Hardwood;Appliances:Dishwasher, Disposal;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Summer St	596	596	http://media.mlspin.com/photo.aspx?mls=71835808	
71870577	SLD	589000	671000	7/9/2015	8/21/2015		32	4	97 Ridge St	Arlington	MA	02474		4	1.5	1938	49	7425	Stephen McKenna	Bowes Real Estate Real Living	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Don’t miss this sun splashed raised ranch located in one of Arlington’s most sought after locations in the Bishop School district. Looking to be in before school starts then this is the home you have been waiting for. This nicely maintained 3+ bedroom home offers an open floor plan that includes an open kitchen and dining area with access to a play room. There is a large living room with wood burning fireplace which offers a great flow for entertaining. With 3 spacious bedrooms and ample closet space this is a must see! The lower level features a large family room with wood burning fireplace, laundry, a 1/2 bath and other space that could be used for storage or can be made into an office or bonus space or bedroom. There is an oversized 2 car garage which offers additional storage space. A large deck and backyard are great for summertime fun! Conveniently located near the school, bike path, and a short distance to public transportation and Arlington Center.	Raised Ranch	1	2	Hot Water Baseboard, Gas		Bishop	Ottoson	AHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Gutters, Screens;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:--;	SF	Ridge St	97	97	http://media.mlspin.com/photo.aspx?mls=71870577	
71864831	SLD	895000	895000	6/26/2015	8/24/2015		49	10	186 Waverley St	Arlington	MA	02476		4	3.5	2050	74	4680	Thomas Von Zabern	Historical Homes	(617) 354-1143	Call List Agent, Accompanied Showings, Appointment Required	Artistry by design.  Charm where blandness might have sufficed.   Such is the underlying concept of this unusually inviting renovation and expansion, crafted with love and painstaking care by European builder Witold Potempa.  The house functions as a luxury residence should.  That is a given.  Beyond that, Mr. Potempa has labored to create an environment to which you will eagerly want  to return after work, day after day, year in, year out.  A few highlights:  an unusually large living room with fireplace and two glass doors to the yard for entertaining;  a truly mesmerizing master suite with lofty vaulted ceiling, balcony, a spa-like bath and cedar walk-in closet;  a wonderfully informal kitchen that recalls the days of home where the hearth is; and finally, an unexpectedly light and spacious in law apartment with separate entrance and private bath.  Easy to show by appointment.	Colonial		1	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Other (See Remarks);Construction:Frame;Exterior:Aluminum;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Waverley St	186	186	http://media.mlspin.com/photo.aspx?mls=71864831	
71873688	SLD	579000	700000	7/15/2015	8/24/2015		12	7	39 Alpine St	Arlington	MA	02474	Arlington Heights 	3	3	1724	83	7217	David Hayes	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	Bright & Sunny, this beautifully renovated & expanded 7rm, 3br, 3 full bath Custom Cape, has a craftsman style feel w/white picket fence in a very serene setting at the foothills of the Mt Gilboa Conservation area. The home features all renovated baths, and an updated kitchen with Corian counters, gorgeous cabinets,farmhouse sink, stainless steel appliance & convection gas range. All 3 bedrooms & two full baths are up on the 2nd level, w/beautiful hardwood floors thru-out & a lg Master Suite.  New Energy efficient forced hot air gas heating system, new Energy Star 68 gal hot water tank, new Dual central A/C, recessed lights, replacement windows, architectural shingle roof. Large, bright & sunny 1st floor family rm w/brick fireplace, beamed ceilings w/sliders opening to lg 15 X 12 deck w/tree top views. Short walk to Peirce School, McClennen Pk, bike path & the Arlington Reservoir beach. Open House Sun 12-2. Offers Tuesday 7/21 at 2 pm.	Cape	1	1	Forced Air, Gas, ENERGY STAR		Peirce	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator, Freezer, Washer;Foundation:Concrete Block, Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood, Patio, Gutters, Fenced Yard;Insulation:Partial, Spray Foam;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Alpine St	39	39	http://media.mlspin.com/photo.aspx?mls=71873688	
71874743	SLD	449900	440000	7/16/2015	8/25/2015		12	12	36 Sutherland Rd	Arlington	MA	02476	Arlington Heights 	3	2	1566	90	2025	Jay Bradley	RE/MAX Leading Edge	(781) 643-0430	Call ShowingTime at 888-627-2775	Nice 3 Bedroom Colonial in Arlington Heights. Close to shops and Trader Joe's on Mass Ave. This is a solid house that needs a little TLC. Bathroom is newer remodel, hardwood floors through out, newer thermal windows, approx 15yr. old roof,100 amp circuit breakers, gas utilities & appliances. Walk out lower level to brick patio. House is being sold "as is condition". Showings start at open house.	Colonial	1	0	Hot Water Baseboard, Gas		Dallin	Ottoson		Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Sutherland Rd	36	36	http://media.mlspin.com/photo.aspx?mls=71874743	
71859361	SLD	419900	475000	6/17/2015	8/26/2015		14	6	93 Sunset Road	Arlington	MA	02474		3	1	1193	84	4578	Kevin Sexton	Century 21 Sexton & Donohue	(781) 665-2121	Appointment Required	Equity driven home owners, handy men and contractors...here's your summer project! Great opportunity to transform this gem into the picturesque home it could be. The 3-season front porch is great added space to enjoy on warm summer nights and the large fire-placed living can be a center-piece on those cold winter ones. There's an eat-in kitchen and good sized dinning room to complete the 1st floor. Then there's 3 bedrooms and a full bath on the 2nd floor. This neighborhood is a worth while investment of your time and money. Come see this diamond in the rough today! All offers need 24-48 hours for review and will be due on June 23rd at 12noon.	Colonial	1	1	Steam, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:--;Foundation:Concrete Block, Fieldstone;Construction:--;Exterior:--;Exterior Features:Porch - Enclosed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Sunset Road	93	93	http://media.mlspin.com/photo.aspx?mls=71859361	
71860104	SLD	499000	495500	6/18/2015	8/26/2015		35	18	52 Huntington Rd	Arlington	MA	02474		3	1	1384	81	4921	Robert Bowes	Bowes Real Estate Real Living	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Charming Brick & Shingle English Colonial in great neighborhood, steps to McClennen Park! First floor features lovely details and hardwood floors; french doors open from entry foyer into living room with exquisite fireplace and natural woodwork; archway leads into large dining room with built-in corner china cabinet, chair rail and ceiling fan; kitchen with eating area; and three seasons porch.  Second floor has three good sized bedrooms, hardwood floors and a full, ceramic tile bathroom.  There is a garage under with interior access and the level yard provides ample room for swing-sets and summer barbeques!  Great location, a short walk to the Bikepath, parks, Peirce School, shopping, and steps to several bus routes including the #67 bus to Alewife.	Colonial, Other (See Remarks)	1	1	Steam, Oil		Peirce	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Disposal;Foundation:Fieldstone;Construction:--;Exterior:Shingles, Wood, Brick;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:French Doors;Hot Water:Tankless;	SF	Huntington Rd	52	52	http://media.mlspin.com/photo.aspx?mls=71860104	
71864526	SLD	539000	566000	6/26/2015	8/26/2015		6	6	7 Wigwam Circle	Arlington	MA	02474		3	2	1620	57	6992	Steve O Brien	Century 21 Adams KC	(781) 648-6900	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Inviting classic Cape on a peaceful cul-de-sac. There is a lot more to this 3 bedroom, 2 full bath home than meets the eye. Living room and dining have hardwood floors, fireplace, china cabinet, built-in bookcase and picture windows. Lower level has been professionally finished and includes a family room and home office. Two large bedrooms and a full bath complete the second floor. Property abuts the Turkey Hill conservation area and the Stratton School ,and MBTA bus are just seconds away.	Cape	1	1	Hot Water Baseboard, Hot Water Radiators, Oil		Stratton Elem.	Ottoson Middle	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Oil, Tankless;	SF	Wigwam Circle	7	7	http://media.mlspin.com/photo.aspx?mls=71864526	
71863099	SLD	585000	580000	6/24/2015	8/27/2015		32	32	112 Newland Road	Arlington	MA	02474		3	2	1680	84	5125	Bob Bittelari	Century 21 Adams Realty	(617) 489-6900	Call ShowingTime at 888-627-2775	Great opportunity to make Arlington your home. Deceivingly spacious and lovingly cared for over the past 40 years, this 3-4 bedroom, 2 bath old style colonial defines pride of ownership. Enjoy summer breezes from the front porch. The first floor offers an inviting gas fireplaced living room with bow window, beautiful hardwood floors, a formal dining room which opens to a fully appliance granite counter top kitchen with maple cabinets and breakfast bar. There is also a bedroom, full bath and den which leads to a private patio. The second floor has family room with vaulted ceiling and skylight, a spacious master bedroom with skylight, and additional bedroom and bath. Ideal yard for the gardener, this home is situated less than a block to the Peirce school, the 67 bus to Alewife and convenient to Arlington Heights shops, bike path, and the town reservoir beach.	Colonial, Bungalow	1	1	Steam, Oil		Peirce	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Patio;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tankless;	SF	Newland Road	112	112	http://media.mlspin.com/photo.aspx?mls=71863099	
71850867	SLD	899900	875000	6/4/2015	8/28/2015		15	15	50 Beverly Rd	Arlington	MA	02474		6	3.5	2588	10	9126	Sarah Suarez	Bowes Real Estate Real Living	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required	A rare opportunity...This beautiful center-entrance colonial was constructed in 2005 on one of Arlington's most coveted streets. This home was lovingly designed to appeal to any family lifestyle. The first floor features an open concept layout with spacious living room, large kitchen with stainless steel appliances, dining room which leads to a lovely 3 season porch with amazing natural light, and a bonus au-pair/in-law master suite with private entrance! The second floor boasts an additional master suite with walk-in closet,  3 spacious bedrooms with oversized closets and a 6th bedroom perfect for a nursery or office. Fantastic backyard, great for entertaining w/ perfect amounts of shade and sunshine. This home is ideally situated at the end of quiet road, offers views of Mystic Lake, and is only a short walk to the top-rated Bishop Elementary, Arlington Center and public transit options.This could be your forever home!	Colonial	1	0	Forced Air, Gas		Bishop	Ottoson	Arlington	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Wall Oven, Dishwasher, Disposal, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Beverly Rd	50	50	http://media.mlspin.com/photo.aspx?mls=71850867	
71855535	SLD	529000	525000	6/11/2015	8/28/2015		50	41	31 Epping St	Arlington	MA	02474		3	2	2448	62	6870	William Copithorne	Sweeney & OConnell	(781) 643-7478	Call ShowingTime at 888-627-2775	Looking for a uniquely styled home to make your own? Here it is!!  This "Cape style" Home, located in a convenient Stratton School neighborhood, has benefited from additions in the past that now provide a large 1st floor family room that is open to the kitchen and has a wood stove, dining area and stairs to the large master bedroom on the 2nd floor. The 1st floor has a nice size living room for more formal entertaining along with a dining room, den and full bath. The 2nd floor has 3 bedrooms, including the master that has an abundance of closet space. The master and  bedroom 2 share the full bath. The basement has a semi-finished room that could be improved on to make a nice home office or playroom. Needs some updating and TLC but your efforts will be well rewarded. Located one block from School and Bus to Alewife on Washington Street. Bike Path, Rec Center and shopping are all close by.	Cape	1	0	Forced Air, Gas		Stratton	Ottoson	AHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles, Tar & Gravel;Floor:Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Epping St	31	31	http://media.mlspin.com/photo.aspx?mls=71855535	
71860018	SLD	549000	580000	6/18/2015	8/28/2015		18	5	52 Warren St	Arlington	MA	02474		4	1.5	1824	100	4346	Paul Houser	Century 21 Adams KC	(781) 648-6900	Call ShowingTime at 888-627-2775	Charming seven room, four bedroom, one and a half bath Colonial in great location between Arlington Center and East Arlington. Pride of ownership abounds. Home has been in same family for over 60 years! 1st floor includes e.i. kitchen, dining and living rooms with hardwood flooring, large foyer, 1/2 bath and enclosed 3 season front porch.  2nd floor includes 4 bedrooms with hardwood flooring, full bath, and walk up stairs leading to unfinished attic.  Large unfinished basement. High ceilings throughout, vinyl exterior.   Convenient to shops, theatre, public library, eateries and public transportation. Awaiting your personal touches and make this house your home!	Colonial	1	0	Central Heat, Hot Water Radiators, Oil		Thompson Elem.	Ottoson Middle	Arlington High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil;	SF	Warren St	52	52	http://media.mlspin.com/photo.aspx?mls=71860018	
71855428	SLD	739000	724000	6/11/2015	8/31/2015		7	7	185 Forest St	Arlington	MA	02474		3	3	2000	120	18710	Jay Bradley	RE/MAX Leading Edge	(781) 643-0430	Call ShowingTime at 888-627-2775	Pride of ownership abounds in this lovingly maintained Colonial tucked away on a almost 19000sq' lot. Relax on the front farmers porch or barbecue on the back deck overlooking the huge back yard while the kids play ball. The kitchen with large island anchors the living area that overlooks the family room with fireplace and dining room on the other side. A full bathroom on every floor, three nice bedrooms on second level and bonus space in the lower level as well as laundry. Thermal pane windows, updated electrical, newer gas furnace and water heater. Automatic irrigation  system for the landscaping, two storage sheds, and plenty of parking when guest come to visit. This home has been in the same family since it was built. A truly wonderful place to call home.	Colonial	1	0	Hot Water Baseboard		Pierce/Thompson			Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles;Exterior Features:Porch, Deck, Sprinkler System;Insulation:Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Forest St	185	185	http://media.mlspin.com/photo.aspx?mls=71855428	
71859208	SLD	849900	837000	6/17/2015	8/31/2015		36	36	45 Tanager Street	Arlington	MA	02476	Arlington Heights 	6	4.5	3165	125	8221	Dave Ledwig	RE/MAX Leading Edge	(781) 643-0430	Lock Box, Appointment Required	Large updated Colonial with 12 rooms 6 bedrooms & 4.5 baths!  3-level rear addition added in 2010 including master suite, family room / mud room & basement in-law suite.  High ceilings & period details with open floorplan from renovated kitchen ('06) to dining room / family room.   Many updates including newer gas furnace, architectural shingled roof, Harvey windows, electrical wiring & service at 200 AMPS, Hardie Plank siding ...  Two car garage with period sliding doors.   Rear deck for summer dining and private yard on a 8,221 sf lot.  Dallin Elementary!  Close to Arlington Heights shopping & transportation to Alewife subway.  Ask agent for extensive updates list.	Colonial	1	2	Hot Water Baseboard		Dallin	Ottoson	Arlington	Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete, Fieldstone;Construction:--;Exterior:Clapboard, Composite;Exterior Features:Porch, Deck;Insulation:Fiberglass, Blown In, Spray Foam;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Tanager Street	45	45	http://media.mlspin.com/photo.aspx?mls=71859208	
71873925	SLD	550000	610000	7/15/2015	8/31/2015		22	7	230 Cedar Ave	Arlington	MA	02476	Arlington Heights 	2	2	1489	75	5000	Jaime N. Kidston	Coldwell Banker Residential Brokerage - Cambridge - Huron Ave.	(617) 864-8566	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Not your typical Cape! Kitchen was opened up to the dining room & completely renovated in 2012 with granite counter-tops & stainless steel appliances to create a bright & open floor plan that is delightful for cooking & entertaining. The living room is large enough to fit a baby grand piano & still have ample seating around the wood-burning fire place. The adjacent family-room is lined with windows & has custom built-in shelves for storage as well as a large television. Upstairs are two sizable bedrooms & a full bathroom that was renovated in 2014 with Carrara subway tiles & radiant floor heating. Finished lower level with a laundry room, large cedar closet, & two finished rooms. One room, currently used as a media room, has a glass sliding door with direct access to the patio & fenced yard; other room has two full sized windows & currently used as a music room. Central AC, Nest control heat, 4 car driveway, .5mi to Dallin school or Robbins Farm Park, 1 block to Buses, deleaded!	Cape	1	0	Steam, Gas, Other (See Remarks)		Dallin	Ottoson	AHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:Wood;Exterior Features:Patio, Gutters, Storage Shed, Sprinkler System, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;	SF	Cedar Ave	230	230	http://media.mlspin.com/photo.aspx?mls=71873925	
71874612	SLD	879000	850000	7/16/2015	8/31/2015		7	7	46 Spy Pond Pkwy	Arlington	MA	02474		3	2	1584	66	9425	Robert Bowes	Bowes Real Estate Real Living	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Waterfront home with 65' of shoreline and your own private dock! Rare to market, this Kelwyn Manor Cape has breathtaking views of Spy Pond from both the 1st and 2nd floors. 1st floor features living room with fireplace which opens into family room addition with a wall of 8 oversized windows. There is also a dining room, nice kitchen, bedroom and full bath on this floor.  The 2nd floor has two additional large bedrooms with ceiling fans, a full bathroom with Jacuzzi tub and Corian countertop, and stackable washer/dryer closet. Newer gas heat, central air, irrigation system, detached garage, handy storage shed and more! Launch a canoe from your large, level back yard, fish, bird-watch, ice skate or simply enjoy the pond views right from your private rear deck.  Easy commute to the Alewife T, ride the bikepath, dine at the many East Arlington restaurants and enjoy the amenities of this exclusive Kelwyn Manor neighborhood. What a spot! .	Cape	1	1	Forced Air, Gas		Hardy	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Compactor;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Storage Shed, Sprinkler System;Insulation:--;Electric:220 Volts, Circuit Breakers, 100 Amps;Interior Features:Security System;Hot Water:Natural Gas, Tank;	SF	Spy Pond Pkwy	46	46	http://media.mlspin.com/photo.aspx?mls=71874612	
71880709	SLD	549000	616000	7/29/2015	8/31/2015		7	7	126 Hillside Ave	Arlington	MA	02476	Arlington Heights 	3	1.5	2033	56	7480	Lynne Lowenstein	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Sunsplashed ranch in prime Dallin/Brackett buffer zone. Owned by the same family since 1970, this home has been lovingly cared for for 45 years.  Located on a corner lot on a lovely, wide, tree-lined street in Arlington Heights, in a neighborhood of elegant larger homes.  Enjoy easy living all on one level. The living room has a fireplace; the kitchen was updated in 2007 with new hardwood floors, custom cabinetry, granite counter tops & new appliances; Kitchen opens onto dining area with a built-in china cabinet. There is an enclosed sun porch off of the kitchen, with access to the back yard. Other features include: hardwood floors, recessed lighting, vinyl replacement windows, newer roof and CENTRAL AIR!  The basement could quite easily be finished and already has a fireplace and a 1/2 bath. The Dallin School, playground and park are just a short distance down the street.  The home is close to major bus routes, Alewife, Route 2, and Arlington Heights shops and restaurants.	Ranch	1	1	Hot Water Baseboard, Gas		Dallin/Brackett	Ottoson	AHS, ACHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Concrete, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Tank;	SF	Hillside Ave	126	126	http://media.mlspin.com/photo.aspx?mls=71880709	
71837981	SLD	539000	500000	5/15/2015	9/2/2015		76	76	189 Scituate St	Arlington	MA	02476		2	1.5	1272	93	7825	David  Lewis	ABG Realty	(617) 492-9900	--	One of a kind location, close to transportation and Rt.2, 1st floor beautiful living room, updated kitchen and dining room presently used as a bedroom.	Cape		0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Other (See Remarks);Construction:--;Exterior:Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Scituate St	189	189	http://media.mlspin.com/photo.aspx?mls=71837981	
71875159	SLD	479900	520000	7/16/2015	9/2/2015		6	6	42 Henderson Street	Arlington	MA	02474	East Arlington 	5	1	1948	135	2925	Britany Caruso	Point Plus	(617) 497-4100	Call List Agent, Lock Box	Character abounds with this diamond in the rough! A spacious 5 bedroom, 1 bath single family home nestled on a corner lot in prime commuting location - easy access to Route 2, Minuteman Bikeway, Alewife - conveniently located directly off of Massachusetts Ave.  Original craftsman-style, four panel doors, a beautiful center hall stairwell, hardwood floors, beautiful built-ins, full basement, side yard, two off-street parking spaces and much more! A reasonable priced, rare opportunity for increased value! The home boasts loads of potential with endless possibilities!	Other (See Remarks)		0	Steam, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Hardwood;Appliances:--;Foundation:Brick;Construction:Frame;Exterior:Shingles;Exterior Features:Porch;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Henderson Street	42	42	http://media.mlspin.com/photo.aspx?mls=71875159	
71877715	SLD	549000	625000	7/22/2015	9/2/2015		15	8	15 Eliot Rd	Arlington	MA	02474	East Arlington 	3	1.5	1608	76	5400	Stephen McKenna	Bowes Real Estate Real Living	(781) 648-3500	Call List Office, Accompanied Showings, Appointment Required, Sign	This traditional New England style Cape home is located in one of Arlington's most coveted neighborhoods -"Kelwyn Manor" offering private beach access to Spy Pond and a private playground. The neighborhood has been written up numerous times in many publications as one of the most sought-after neighborhoods in Greater Boston. The house has 7 rooms, 3 bedrooms, 1.5 bathrooms, a sunroom and the potential for a family/play room on the lower level. The house needs extensive renovations and is being sold as is. There are limited showings and there will be no open houses. So schedule your contractor and have your agent schedule your appointment now. This is a great opportunity to buy into a fabulous neighborhood and renovate the home to your own specifications.	Cape	1	1	Forced Air, Oil		Hardy	Ottoson	AHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:--;Foundation:Concrete Block;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood, Gutters, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Eliot Rd	15	15	http://media.mlspin.com/photo.aspx?mls=71877715	
71857467	SLD	549000	495000	6/15/2015	9/3/2015		81	0	207 Mountain Ave.	Arlington	MA	02474		4	1.5	1744	89	8977	Dennis Razis	RE/MAX Unlimited	(617) 566-0300	Appointment Required, Call ShowingTime at 888-627-2775	This gem needs Complete Restoration - roll your sleeves up ! **** SOLID classic Colonial  **** Multi Generation ownership....  Walk to the super STRATTON SCHOOL !  Formal Living room with brick fireplace.... Four Bedrooms......    Bring your Ideas and make it yours !  ONLY SERIOUS BUYERS PLEASE....	Colonial		2	Hot Water Radiators		stratton			Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Screened;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Mountain Ave.	207	207	http://media.mlspin.com/photo.aspx?mls=71857467	
