MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71679713	SLD	359900	365000	5/13/2014	6/30/2014		2	1	76 Willow St.	Woburn	MA	01801		3	1	1008	46	15327	Kimberly A. Redmond	Fudge Properties	(978) 658-7300	Call List Office, Call List Agent, Lock Box, Appointment Required, Sign	Welcome home! Curb appeal, Westside location and move in ready!  Main level has been freshly painted with warm, neutral colors. Bright, sunny kitchen with tile floor, new counters and access to deck. The deck overlooks the large, private, level, fenced back yard and patio - perfect for cookouts, entertaining or quiet relaxation. Even room for a pool!  Spacious living room, and all 3 bedrooms, on main level, have hard wood floors and ample closet space.  Main floor bath has just been renovated and is beautiful! Finished lower level is not included in room count, or square footage, but offers a family room, 2 additional rooms with large closets, plus laundry and bath.  Terrific space for teens or extended family. Unfinished area of basement has plenty of space for a workshop and the bulkhead makes moving things in, and out, a snap.  Conveniently located for easy access to shopping and highways.	Ranch	1	0	Central Heat, Hot Water Baseboard, Electric Baseboard, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Gutters, Storage Shed, Screens, Fenced Yard;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 60 Amps/Less;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Willow St.	76	76	http://media.mlspin.com/photo.aspx?mls=71679713	
71648150	SLD	389900	380000	3/21/2014	7/1/2014		91	17	20 Grape St	Woburn	MA	01801		4	2	1914	69	9600	Michelle Fermin	Century 21 North Shore/Fermin Group	(978) 208-0449	Call List Agent	Beautifully renovated 4 bedroom cape just waiting for the new owners.  Gleaming hardwood floors, freshly painted interior, Brand new kitchen with granite counter tops and full stainless steel appliance package. Both full baths are brand new including the flooring. Generous size bedrooms ( one with its own private deck ), attached garage, big private back  yard.  Fireplaced living room , formal dining room ,  french doors and so much more.  Great commuter locations that is minutes from the highways and shopping.  This property will not last !	Cape		1	Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Hardwood;Appliances:Range, Microwave, Refrigerator;Foundation:Poured Concrete, Irregular;Construction:Frame;Exterior:--;Exterior Features:Deck, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Grape St	20	20	http://media.mlspin.com/photo.aspx?mls=71648150	
71671174	SLD	345000	350000	4/28/2014	7/1/2014		7	7	13 Beacon St.	Woburn	MA	01801		3	2	1315	215	20272	Jan Boyce	Coldwell Banker Residential Brokerage-Boston-Commonwealth Avenue	(617) 247-2909	Call List Agent, Appointment Required	Great Horn Pond neighborhood near Winchester Line on Large lot with Spacious Yard  This  2-3 bedroom attached townhome feels like a single family featuring open floor plan, large deck, chef's kitchen with custom cabinets, expansive counter space, vaulted ceiling with skylights and dining area; new windows, wide pine floors, walk-out basement currently used as a workshop! Large Attic (11'x34') with skylights.  New gas hot water heater. Convenient to Rt. 95,2, Cambridge and 2 blocks from 354 Express Bus Stop to Boston. Open Houses  Saturday May 3 & Sunday May 4 12:00-2:00 p.m.	Colonial	1	0	Hot Water Baseboard, Oil		Malcolm White	Joyce 6-8	Woburn High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Pine;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Patio, Gutters, Storage Shed, Screens, Garden Area;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Beacon St.	13	13	http://media.mlspin.com/photo.aspx?mls=71671174	
71679865	SLD	275000	280000	5/13/2014	7/1/2014		23	5	19 Highland St	Woburn	MA	01801		2	1.5	996	50	8600	Dianna Doherty	Coldwell Banker Residential Brokerage - Tewksbury	(978) 851-3731	Lock Box, Call ShowingTime at 888-627-2775	Possibilities abound in this 2 bedroom raised ranch home on a corner lot.  Multi-level backyard ready for BBQs, plantings and family gatherings. Home features carport and spacious driveway.  Interior needs updating but offers plenty of potential to the right buyer.	Raised Ranch, Split Entry	2	0	Forced Air, Gas					Basement:No;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet, Laminate;Appliances:Range, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:Deck, Patio;Insulation:Full;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Highland St	19	19	http://media.mlspin.com/photo.aspx?mls=71679865	
71682945	SLD	249000	265000	5/16/2014	7/1/2014		2	2	21 BORDER ST.	Woburn	MA	01801		2	1.5	1157	165	7618	Brenda Malatesta	Metro Properties	(617) 484-8115	Call List Agent, Lock Box	WOBURN ON THE WINCHESTER LINE, GREAT CONDO ALTERNATIVE, 2 BEDROOM 1.5 BATH BUNGALOW, ON QUIET ST, MOVE IN CONDITION, OPEN CONCEPT FIRST FLOOR WITH VAULTED CEILINGS WITH SKYLITES, HARDWOOD FLOORS, SLIDERS TO PATIO, 1/2 BATH ON FIRST FLOOR AND ONE BEDROOM ON SECOND FLOOR IS LOFT STYLE MASTER BEDROOM WITH MASTER BATH WITH WHIRLPOOL TUB, CERAMIC TILE, SHOWER AND SKYLITES AND LARGE PORTABLE AIRCONDITIONER, NICE YARD WITH PAVED DRIVEWAY FOR 4 CARS. WALKING DISTANCE TO HORN POND, MAIN STREET, STORES AND PUBLIC TRANPORTATION, NEWER ROOF, BOILER, 200 AMP CIRCIUT BREAKERS, AND MORE.	Bungalow	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio;Insulation:--;Electric:200 Amps;Interior Features:Sauna/Steam/Hot Tub;Hot Water:--;	SF	BORDER ST.	21	21	http://media.mlspin.com/photo.aspx?mls=71682945	
71626500	SLD	329900	311000	1/26/2014	7/2/2014		88	88	40 Tremont St	Woburn	MA	01801		5	2	1153	55	16848	Spadafora Team	RE/MAX Legacy	(781) 938-7677	Call List Agent	Wonderful opportunity awaits in this 10 room ranch with an in-law potential in the lower level.  Home features fireplace living room, dining room, kitchen, 3 bedrooms and full bath on the first floor. There is hardwood under the wall to wall carpeting and natural woodwork throughout.   Lower level has living room, kitchen, 3 bedrooms, full bath and direct walk-out to the back yard.  There are solar panels to offset monthly electricity cost as part of a 20 year program.  Home sits on a .39 acre lot, has two sheds and a handicap ramp.  Pull-down stairway to attic provides easy access to additional storage.  If you need space or have an extended family, this home is for you!	Ranch	1	0	Central Heat, Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Tremont St	40	40	http://media.mlspin.com/photo.aspx?mls=71626500	
71654910	SLD	378500	368000	4/3/2014	7/3/2014		48	27	35 Pine St	Woburn	MA	01801		3	1	1512	91	12685	Thomas Lee	RE/MAX Andrew Realty Services	(781) 395-7676	Call ShowingTime at 888-627-2775	Introducing This Well kept Gambrel Colonial. First Impressions Do Count! Your guests will enjoy the distinctive, wood trimmed foyer, leading to the large formal living room and the above average dining room beyond!  The charm of hardwood floors combines with an updated kitchen and walkup attic allows for future expansion. Newer electrical ( 100 amp CB ) and some newer windows.  Three good sized bedrooms + an office/nursery.	Colonial, Gambrel /Dutch	1	1	Hot Water Baseboard, Hot Water Radiators, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Concrete Block;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch - Enclosed;Insulation:--;Electric:--;Interior Features:Walk-up Attic;Hot Water:--;	SF	Pine St	35	35	http://media.mlspin.com/photo.aspx?mls=71654910	
71663954	SLD	489900	476500	4/21/2014	7/7/2014		7	7	34 Quimby Ave	Woburn	MA	01801		3	2	1619	61	15100	Susan P. deMacedo	J. Mulkerin Realty	(781) 933-7200	Call List Office	Beautiful and tastefully updated 3 bedroom Westside ranch with one car garage and hardwood floors throughout!  Home features central air, young roof, cabinet packed updated kitchen with lots of storage space, separate dining room, fireplaced formal living room plus first floor family room with cathedral ceiling leading to new deck, patio, and above ground pool.  Renovated main bath with pedestal sink, upgraded master bath with walk in tiled shower, hardwood floors in dining room and family room, landscaping upgraded and sprinkler system installed, interior and exterior doors have been replaced, new vinyl windows, new heating system, upgraded electrical panel, blown in insulation, crown molding, and more!  Most work done within 2 years.	Ranch	1	1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite, Patio, Pool - Above Ground, Sprinkler System, Fenced Yard;Insulation:Blown In;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	Quimby Ave	34	34	http://media.mlspin.com/photo.aspx?mls=71663954	
71675566	SLD	549995	543500	5/5/2014	7/7/2014		30	11	33 Revere Rd	Woburn	MA	01801		5	3	2700	53	15037	Carrie Simpson	Century 21 Commonwealth	(781) 729-7777	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	You have to see it to believe it!!  Looks can be deceiving!!  Loads and loads of living space!!  Endless opportunities with this expanded Cape in desirable West Side!!  Perfect for the extended family!!  Walk into the large mudroom from the 2 car heated garage or 6 car driveway to 2 separate entrances, one to the Main house (1350 sq feet of living space) and one to the potential in law (1350 sq feet of living space).  Main house offers open concept floor plan with 3 bedrooms, 1 1/2 baths, hardwood floors, fireplace family room, large dining room with beautiful built ins, kitchen with breakfast bar, full partially finished basement with laundry. Extension offers large living room with half bath and slider to large composite deck, large master over garage with 2 walk in closets and ceiling fan, laundry on second floor and pull down attic.	Cape	1	2	Forced Air, Oil		Reeves	Joyce	WMHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite, Storage Shed, Sprinkler System;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:Oil;	SF	Revere Rd	33	33	http://media.mlspin.com/photo.aspx?mls=71675566	
71673236	SLD	299900	318000	5/1/2014	7/14/2014		49	5	105 Pearl St	Woburn	MA	01801		3	1	1229	65	7565	Jean Cullinane	Century 21 Crowley - Braese	(781) 933-0005	Call List Office, Lock Box, Appointment Required	Inviting 3 bedroom Cape with attached breezeway and garage on a great corner lot.  This home features a new roof, replacement windows, hardwood floors, vinyl siding and additional living space in the lower level.  Great location close to shopping, restaurants and highways.  Showings start at the open house Saturday May 3rd 12:00 - 2:00.	Cape	1	1	Forced Air, Oil		Linscott	Kennedy		Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:Natural Gas;	SF	Pearl St	105	105	http://media.mlspin.com/photo.aspx?mls=71673236	
71682312	SLD	389900	389900	5/15/2014	7/15/2014		26	16	82 Pine	Woburn	MA	01801		4	2	1579	85	5677	Gina Mestone	Century 21 Crowley - Braese	(781) 933-0005	Call List Office, Lock Box, Appointment Required, Sign	NEW TO MARKET!!  SECOND OPEN HOUSE SAT 3:30-5!!!  Move right into this 8 room, 4 bedroom, 2 full bath Colonial located in fantastic commuter location w/ easy access to all major highways! This home is in move-in condition with many recent updates including windows, sliders to deck, shed,  remodelled bath, new Burnham heating system, new hot water tank, kitchen cabinets, appliances, roof(2005), &  freshly painted exterior and interior! First floor features hardwood floors throughout( under all carpets and kitchen /diningroom floor), eat-in kitchen, diningroom,livingroom/familyroom, office & full bath.Second floor features hardwood floors throughout, three bedrooms, full bath, third floor features additional over-sized bedroom or Bonus room with storage access!	Colonial	1	0	Gas		Goodyear	Kennedy	Woburn High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck - Wood, Storage Shed, Fenced Yard;Insulation:Full, Blown In, Mixed;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tank;	SF	Pine	82	82	http://media.mlspin.com/photo.aspx?mls=71682312	
71652161	SLD	449900	440000	3/31/2014	7/16/2014		91	52	47 Poole St	Woburn	MA	01801		3	2	1993	55	15000	Spadafora Team	RE/MAX Legacy	(781) 938-7677	Owner, Appointment Required, Pets on Premises	MOVE IN condition describes this well maintained home.  Not a drive by as an addition to the rear of the home in 2000 created a lovely, large, open floor plan that belies this home's size when viewed from the street. All of the entertaining areas are on the main level, bedrooms & full bath privately located yet only 3 steps away! Recent improvements: new main bath w/glass tiles & extra deep tub, replacement windows in the bedrooms, freshly painted interior and new carpet in the playroom, the front walk is newly done with pavers to newly pointed brick and bluestone steps . Tons of storage in the addition's full basement! on a side street yet within walking distance to many shops, restaurants, elementary school & recreation areas.  A large composite deck overlooks the huge backyard which awaits your landscaping ideas.  Short walk to the #134 bus to Wellington station and convenient to Rts. 128 & 93.   Washer/Dryer/French Door Fridge left as gifts to buyer.  Owner is licensed MA RE Broker	Multi-Level, Other (See Remarks)	1	1	Hot Water Baseboard, Oil		Altavesta	Kennedy	Woburn Memorial	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Compactor, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Irregular;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite, Gutters, Screens;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Poole St	47	47	http://media.mlspin.com/photo.aspx?mls=71652161	
71675221	SLD	375000	340000	5/5/2014	7/17/2014		25	11	25 Naples Ave	Woburn	MA	01801	North Woburn 	4	2	2540	63	15760	Carolyn Peary	J. Mulkerin Realty	(781) 933-7200	Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)	This one is a must see. Tons of potential. Much larger in person than it looks in the photos. Set on a quiet 15,760 sq ft corner lot. Main floor unit consists of 3 bedrooms, a greenhouse and walk up attic. Basement apartment has 1 bedroom and bath. Open plan kitchen, dining room, living room and work shop. Both units have lots of extra storage. Main floor rents for $1500 per month and basement rents for $900. Great property for extended family or rental income.	Cape	1	0	Oil			Kennedy	Woburn Memorial	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood, Stucco;Exterior Features:Greenhouse, Fruit Trees;Insulation:--;Electric:110 Volts, Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	Naples Ave	25	25	http://media.mlspin.com/photo.aspx?mls=71675221	
71689239	SLD	419900	435000	5/29/2014	7/18/2014		15	6	10 Ingalls St	Woburn	MA	01801		4	2	2842	91	9700	Naomi DeLairre	Waterfield Sotheby's International Realty	(781) 729-7900	Call List Office, Lock Box, Appointment Required, Sign	Beautiful Arts and Crafts bungalow in cul de sac neighborhood within a short distance of Town Center and the new Woburn High School. This sweet home has loads of character, original detail, amazing space and is nicely updated. The first level features  natural  mill work, including lead glass china cabinet and French doors in dining room, lovely oak floors, a very spacious open living area as well as a home office and family room. Spacious kitchen with center island, leads to enclosed porch.  There are a total of four bedrooms ,  2 full updated baths and a playroom. The lovely perennial and rose garden is framed by a stone wall. Offer review Wed 6/4. See firm remarks.	Bungalow	1	1	Hot Water Baseboard, Hot Water Radiators, Oil		Malcolm White			Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Screened, Patio, Garden Area, Stone Wall;Insulation:--;Electric:--;Interior Features:French Doors;Hot Water:Electric;	SF	Ingalls St	10	10	http://media.mlspin.com/photo.aspx?mls=71689239	
71688784	SLD	399000	401000	5/29/2014	7/21/2014		46	5	5 Kimball Rd	Woburn	MA	01801		5	2	2224	59	5650	Sven Andersen	RE/MAX Leading Edge	(781) 729-5505	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	Move right into this meticulously maintained 5 bedroom 2 bath Cape on a charming side street!    Level one features an eat-in kitchen, Great Room with vaulted ceiling and dual ceiling fans, fireplaced living room, two bedrooms all with hardwood floors, and full tiled bath.     Level two boasts an additional three bedrooms, all with hardwood, and a second full bath.     There’s even more! Enjoy the lower level family room and home office, laundry, and exceptional storage space with potential for a 16x20 workshop, home gym, “man cave” or EVEN MORE storage!    Other amenities include:  covered deck, storage shed, wheelchair accessible ramp, fenced yard, professional landscaping, and easy access to Rtes. 95, 93 and 3	Cape	1	0	Hot Water Baseboard, Oil		Wyman Elem	Kennedy Middle	Woburn High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Hardwood;Appliances:Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles;Exterior Features:Deck, Covered Patio/Deck, Gutters, Storage Shed, Professional Landscaping, Screens, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil;	SF	Kimball Rd	5	5	http://media.mlspin.com/photo.aspx?mls=71688784	
71704902	SLD	324900	330000	6/25/2014	7/21/2014		8	8	18 Sonrel St	Woburn	MA	01801		2	1	1107	63	22812	Raymond Snow	Navigator Realty Co.	(617) 776-2240	Call List Office, Lock Box	This classic ranch with a 2 car garage sits on a  half-acre, gently sloping lot that awaits your expansion ideas. It is located in the Green St. area, bounded by Winchester on the south, Main St. (Rte. 38) on the west, Holton St. on the east and Woburn Highlands on the north, at the quiet end of Sonrel St. on a cul-de-sac in a beautiful residential neighborhood. It is convenient to Woburn Center and I-93. Estate Sale. Sold "as is".	Ranch		2	Steam, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range;Foundation:Poured Concrete;Construction:Conventional (2x4-2x6);Exterior:Vinyl;Exterior Features:Porch - Enclosed, Patio, Garden Area;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:--;	SF	Sonrel St	18	18	http://media.mlspin.com/photo.aspx?mls=71704902	
71644344	SLD	389900	375000	3/12/2014	7/22/2014		39	39	6 Fairview Road	Woburn	MA	01801		4	1.5	1568	61	12692	James Major	Century 21 Crowley - Braese	(781) 933-0005	Call List Office, Lock Box	Convenient commute to Boston!! Great location for this 4 bedroom, 1 1/2 bath Colonial located in a desirable neighborhood close to Central Square. Ready for your personal touches, this home includes hardwood floors  on the first and second floors, front to back fireplaced living room, formal dining room, 3 season porch off the spacious eat in kitchen,  spacious basement with partially finished family room on lower level.  Large back yard perfect for summer entertaining.	Colonial, Garrison	1	0	Hot Water Baseboard, Oil		Wyman	Kennedy	WMHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Tankless;	SF	Fairview Road	6	6	http://media.mlspin.com/photo.aspx?mls=71644344	
71680719	SLD	549900	500000	5/8/2014	7/22/2014		37	37	22 Van Norden Road	Woburn	MA	01801		3	3	2493	95	20000	Alliance Home Team	RE/MAX Legacy	(781) 938-7677	Other (See Special Showing Instructions)	IN A CLASS BY ITSELF. This deceiving colonial offers boundless possibilities for the extended family.  The spectacular sunken living room offers authentic wood and beamed trey ceilings, bay windows and triple French doors leading to the new expansive deck and private lush backyard.  The kitchen offers granite counters and a bar area which opens to a formal dining room complete with a marble and solid oak gas fire place bordered by custom display built ins. Step down from the kitchen to a bright and airy sun room/family room complete with skylights over looking new deck and the private level yard.  Simply breathtaking! First floor has two bedrooms and full bath. Second level offers large bedroom with bath and new carpet. Lower level has inviting playroom, 4th bedroom and bath. Bonus: There is a one bedroom apt complete with kitchen, bath and laundry attached to the heated garage. Updates include new roof, deck, Reeds Ferry shed, driveway, pavers and freshly painted interior.	Colonial	1	1	Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Gutters, Storage Shed, Professional Landscaping, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, French Doors;Hot Water:Natural Gas;	SF	Van Norden Road	22	22	http://media.mlspin.com/photo.aspx?mls=71680719	
71687199	SLD	349900	341000	5/27/2014	7/22/2014		21	2	20 Beacon St	Woburn	MA	01801		2	1	1147	55	28495	Carol A. Fumicello	J. Mulkerin Realty	(781) 933-7200	Call List Office, Lock Box, Appointment Required	Sunny and bright ranch with attached garage located in the desirable Horn Pond area.  This home has 2 bedrooms with 1 bath and a walk-out basement leading to an expansive back yard of over 1/2 an acre of land.  Sun room/family room has a large slider to the deck overlooking a private back yard.  Roof approximately 4 years old.   Within minutes to major highways and in walking distance to downtown. The possibilities are limitless!!!   This house is a must see!	Ranch	1	1	Electric					Basement:Yes;Fireplaces:2;Roof:--;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:--;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Electric;	SF	Beacon St	20	20	http://media.mlspin.com/photo.aspx?mls=71687199	
71697351	SLD	299990	325000	6/11/2014	7/23/2014		15	5	24 Rumford Park Ave	Woburn	MA	01801		3	1	990	65	7500	Kanglun Peng	Midtown Properties, Inc.	(617) 834-4071	Call List Agent	Well maintained southeast facing lovely ranch home with a large lot in nice tree-lined neighborhood. Hardwood floors through-out. Working fireplace in the living room. Three good size bedrooms on the same level. Finished basement provide additional space. Nice landscaped yard with room for personal designs. Convient location with easy commute through I-128/95 and I-93. Short 10-15 minute distance to commuter rail. One car garage parking. Near Forest park and schools.	Ranch		1	Hot Water Baseboard, Oil			Kennedy	Woburn High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Composition Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Gutters;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Rumford Park Ave	24	24	http://media.mlspin.com/photo.aspx?mls=71697351	
71661452	SLD	399900	385000	4/14/2014	7/24/2014		61	53	37 Maple Ave	Woburn	MA	01801		4	1.5	1840	53	5800	Carole DeNapoli	J. Mulkerin Realty	(781) 933-7200	Call List Agent, Lock Box, Accompanied Showings, Appointment Required	Immaculate and beautifully maintained traditional 4 bedroom colonial with one car garage set on a lovely fenced corner lot.  This home offers gleaming hardwood floors, lots of closet space, fireplaced front to back living room, spacious dining room, first floor den with sliders to oversized deck, updated roof and heating system.  Great commuter location.	Colonial	1	1	Hot Water Baseboard, Oil		White	Kennedy	Woburn H.S.	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Fenced Yard;Insulation:--;Electric:100 Amps;Interior Features:Cable Available, Whole House Fan;Hot Water:Oil;	SF	Maple Ave	37	37	http://media.mlspin.com/photo.aspx?mls=71661452	
71694455	SLD	369900	386000	6/6/2014	7/25/2014		6	6	20 Woodside Ter	Woburn	MA	01801		3	2	1175	59	10028	Thomas Carroll	RE/MAX Partners	(978) 475-2100	Call List Office, Lock Box, Appointment Required, Sign	Single Owner Ranch home in impeccable condition on quiet street close to schools and commuter routes! This well maintained home features an oversized living room with wall unit A/C, updated kitchen, and 3 nicely sized bedrooms with hardwood floors. Outside you’ll find manicured grounds, an in-ground pool and sun porch with patio and sunshade. The lower level is finished and includes a family/play room, full bath, bar set up and workshop. Excellent opportunity to own a well maintained home in a convenient location!	Ranch	1	0	Central Heat, Hot Water Baseboard, Oil			Kennedy	WHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Pool - Inground, Gutters, Sprinkler System, Fenced Yard;Insulation:Full, Fiberglass;Electric:220 Volts, Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil, Tankless;	SF	Woodside Ter	20	20	http://media.mlspin.com/photo.aspx?mls=71694455	
71668743	SLD	419900	382500	4/24/2014	7/28/2014		47	47	14 Grace Rd	Woburn	MA	01801		4	3.5	2279	60	19500	Melody Skye Roloff	EXIT Realty Beatrice Associates	(978) 777-3948	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	FLEXIBLE FLOOR PLAN FOR THE EXTENDED FAMILY.  MOVE RIGHT IN!  WEST SIDE, OVERSIZED 9RM; 3-4 BR; 3.1BA RANCH. 12X12 DECK OVERLOOKS A 19500 SQ FT WOODED LOT;  LIVING ROOM WITH FP/ WOOD STOVE; HARDWOOD FLOORS; MASTER SUITE WITH BALCONY, WALK-IN CLOSET, BATHROOM WITH JACUZZI TUB AND SEPARATE SHOWER; CENTRAL AIR CONDITIONING; CENTRAL VACUUM; LARGE STORAGE SHED/WORKSHOP (288 SQ FT); CONVENIENT TO MAJOR HIGHWAYS, PUBLIC TRANSPORTATION AND SHOPPING.	Ranch	1	0	Hot Water Baseboard, Oil		Reeves		Woburn	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Irregular;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Patio, Storage Shed;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Tank;	SF	Grace Rd	14	14	http://media.mlspin.com/photo.aspx?mls=71668743	
