MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71758260	SLD	1199000	1135000	10/16/2014	3/30/2015		147	147	2 Athena Lane	Bedford	MA	01730		5	4.5	4267	1	25039	Diana Jarvis	Coldwell Banker Residential Brokerage - Lexington	(781) 862-2600	Appointment Required, Call ShowingTime at 888-627-2775	Stunning NEW CONSTRUCTION home designed & built by an Interior Designer & Builder.  Tasteful detailing at every turn; inlaid marble tiled floors, tons of custom designed molding. Family room's Cathedral Ceiling features a custom floor to ceiling stone gas fireplace, skylights and opens to large exterior deck & stone patio, perfect spaces for entertaining!  Warm kitchen with Bosch stainless appliances, center granite island with tiled accents.  Mudroom features bead board wainscoting. Three additional large bedrooms, Master bedroom suite, generous walk-in closets, separate sitting area w accent window. Master bath with granite counters, double porcelain sinks. Finished third floor boasts a bedroom, sitting room space and fourth full tiled bath - perfect for an au-pair, teen, or guest suite.  This Showcase home is one of a kind but understands and appreciates current family lifestyles. Situated on a quite, private road, sitting on .6 level, landscape yard. GPS 93 Hartwell Road.	Colonial	1	2	Forced Air, Gas		Davis /  Lane	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Marble, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Vent Hood;Foundation:Poured Concrete;Construction:--;Exterior:Clapboard;Exterior Features:Deck - Wood, Patio, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting;Insulation:Blown In;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, French Doors;Hot Water:--;	SF	Athena Lane	2	2	http://media.mlspin.com/photo.aspx?mls=71758260	
71769130	SLD	1075000	1080000	11/14/2014	3/30/2015		43	32	6 Lexington Circle	Bedford	MA	01730		5	3.5	4395	18	45299	Sheila Watson	Coldwell Banker Residential Brokerage - Lexington	(781) 862-2600	Call ShowingTime at 888-627-2775	Stunning young colonial on a very desirable cul de sac in the coveted Revolutionary Ridge neighborhood. Loaded with curb appeal, this 12 rm, 5 bedrm, 3.5 bath home has it all: House, Neighborhood, & Yard. The heart of this home, its open-plan kitchen/dining/family room, brightly lit from sliders, walls of glass, and skylights, is anchored by a gas log'd fireplace for warm family gatherings & entertaining friends.  An easy access deck overlooks its well landscaped, acre lot. The first floor is completed by beautifully detailed formal rooms, an office, pantry, laundry room, & 1/2 bath. The second floor offers a generously proportioned master suite, with three other bedrooms and a family bath. The lower level is a fabulous surprise: A gas-insert, cut stone fireplace highlights the sun-drenched bonus room with sliders to a patio.  There is a playroom, guest bedrm, full bath, & storage room. Today's lifestyle is wonderfully experienced both inside & out-memories made here!	Colonial	1	2	Forced Air, Electric Baseboard		Davis/Lane	John Glenn	Bedford	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Garden Area, Stone Wall;Insulation:Full;Electric:200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	Lexington Circle	6	6	http://media.mlspin.com/photo.aspx?mls=71769130	
71784128	SLD	1045000	1020000	1/15/2015	4/10/2015		25	5	14 Copeland Drive	Bedford	MA	01730		4	2.5	3472	20	34124	Debbie Spencer	The Higgins Group REALTORS®	(781) 862-1700	Call ShowingTime at 888-627-2775	Stately Colonial set on a corner lot, tucked back in an amazing Bedford neighborhood.Gracious two-story foyer that opens to the elegant pillared front to back living/dining room. Completely remodeled and upgraded gourmet Chef's Kitchen,completed in the Fall of 2014, is the heart of this home! Featuring, top of the line, stainless steel Electrolux Appliances with a center island cook top and double wall ovens.  Wonderful open concept kitchen with custom pantry cabinets and beverage bar area with wine cooler, as well as an eat-in area that accesses the stunning Three-season Porch. This one of a kind three-season porch has 6 sets of glass doors accessing the outdoors and wrap around deck with a gorgeous Mahogany Trellis around each side of three-season porch. Cozy up on a long winter's night by the gas fireplace in skylit cathedral ceiling family room.Extraordinary finished lower level with built-in shelving, 2nd family room, and extra storage. Warm,inviting home ready to for a new family	Colonial	1	2	Forced Air, Oil		Davis/Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator, Washer, Dryer, Refrigerator - Wine Storage;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Composite, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Screens;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Wired for Surround Sound;Hot Water:Tank;	SF	Copeland Drive	14	14	http://media.mlspin.com/photo.aspx?mls=71784128	
71793877	SLD	499900	480000	2/20/2015	4/10/2015		49	5	278-A Old Billerica Rd	Bedford	MA	01730		3	1	1269	135	80000	Carol Smith	Murray Real Estate Services	(978) 579-9800	Call List Office	Antique three bedroom, one bath home situated on almost two acres of land. This is a short sale and the home is being sold "AS-IS. Subject to Third Party Approval.  No public open houses will be scheduled. Please note, pictures reflected are prior to property being vacant.	Antique	1	1	Hot Water Baseboard, Gas		Davis & Lane	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:Dishwasher;Foundation:Fieldstone, Irregular;Construction:--;Exterior:Aluminum;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Old Billerica Rd	278	278-A	http://media.mlspin.com/photo.aspx?mls=71793877	
71637901	SLD	1099000	989875	2/27/2014	4/15/2015		333	333	264 Concord Road	Bedford	MA	01730		5	4.5	5176	0	38451	Paul Dunton	ERA Key Realty Services	(978) 614-1600	Sign, Call ShowingTime at 888-627-2775	New construction with an incredible floor plan with over 5000 sq ft of living area , 5 bedrooms and 4.5 baths boasts hardwood floors throughout 1st and 2nd floors, designer chefs kitchen with premium stainless appliances, two tiered center island with marble countertops, opens to family room with gas fireplace, custom mantle and built ins, formal dining room, formal living room, master bedroom with two walk in closets, master bath with incredible tiled shower, seperate jacuzzi tub and double sinks, all five bedrooms have walk in closets and bathroom access, 2nd floor office, 2nd floor laundry, walk out finished basement with expansive great room and full bath, back deck leads to patio on large level fenced in back yard, great home for entertaining, extended family or potential in-law.   Yard continues past the fence and abuts minuteman bike trail.  1 year Builders Warranty included  Energy star rated home	Colonial	1	2	Forced Air, Gas		Davis and Lane	John Glen	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Disposal, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Vent Hood, Range - ENERGY STAR, Oven - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood;Insulation:Full, Fiberglass, Foam;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;	SF	Concord Road	264	264	http://media.mlspin.com/photo.aspx?mls=71637901	
71746107	SLD	989900	960000	9/19/2014	4/15/2015		171	152	195 South Rd	Bedford	MA	01730		4	3.5	4388	1	25020	Derek B. Amato	LAER Realty Partners	(781) 272-8100	Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775	Stately New Construction close to the center of Town.  Enjoy four floors of finished area offering enough space for everyone to enjoy.  Gleaming hardwood floors can be found throughout (wall-to-wall carpeting in lower level). This home is loaded with all of today’s comfort amenities.  The Great room offers a spacious space to retire or entertain and the custom benches with storage is a perfect touch.  The elegant Dining room with wainscoting and columns is perfect for those formal evenings.  Level 2 allows for three bedrooms and two full baths offering tiled surround shower and tub.  The Kitchen boasts of upgraded cabinets and upgraded granite countertops with an island plus a dining area, pantry, recessed lighting and stainless steel appliances.  The walk out lower level allows space for a teen suite or potential in-law arrangement with a full elegant bath and a play or game room.  The finished attic space would be great for a media room, study or home office. Sprinkler system.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Wall Oven, Dishwasher, Microwave, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite, Gutters, Professional Landscaping, Sprinkler System;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tankless;	SF	South Rd	195	195	http://media.mlspin.com/photo.aspx?mls=71746107	
71784160	SLD	599000	590000	1/15/2015	4/17/2015		62	51	32 Curve St	Bedford	MA	01730		3	2	1831	63	10500	Team Suzanne and Company	Keller Williams Realty Boston Northwest	(978) 369-5775	Call ShowingTime at 888-627-2775	A favorite, picturesque Bedford neighborhood is home to this lovely renovated Cape. The interior has just undergone a massive makeover! Brand new kitchen with granite counters and stainless appliances. This room was opened up to the dining room and a double window over the sink was added as well! Both bathrooms have been totally redone, with stylish subway tile and chrome fixtures. The living room is bright and sunny (the house faces south - lots of natural light) and has a wood-burning fireplace.  The 2 upper bedrooms offer extra large closets, something not usually found in a Cape. We have saved the best for last - the large family room, which graces the rear of the home! This 24 x 14 room has new hardwood flooring and a slider to the patio and backyard. A mudroom/entry space connects this fabulous space to the garage and kitchen. All new wiring and lighting. Buyers target this neighborhood for its location (close to Rts 128 and 3) and its quiet atmosphere. It's ideal!	Cape	1	1	Hot Water Baseboard, Hot Water Radiators, Oil		DavisK-2Lane3-5	John Glenn MS	Bedford HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood, Engineered Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Patio, Storage Shed, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil, Tankless;	SF	Curve St	32	32	http://media.mlspin.com/photo.aspx?mls=71784160	
71789997	SLD	628000	665000	2/4/2015	4/17/2015		7	7	47 Winterberry Way	Bedford	MA	01730		4	3.5	2435	20	11859	Sheena Santos	The Higgins Group REALTORS®	(781) 862-1700	Call ShowingTime at 888-627-2775	It is going to be difficult not to immediately fall in love with this spacious Colonial in a quiet cul-de-sac setting. The charming front porch welcomes you into this lovely home equipped with an open floor plan that moves gracefully from room to room, each with a distinct personality. Three levels of comfortable living in this 4 bedroom, 3.5 bath home located in a wonderful neighborhood that abuts acres of conservation land & walking trails. Amenities include central air, gleaming hardwood floors, first floor family room with gas fireplace, TV room, formal dining room overlooking the sunken living room and partially finished walk-out lower level. The eat-in kitchen is equipped with Silestone countertops, tile backsplash, stainless steel appliances and slider leading to the private back deck. On the second floor you will appreciate the three bedrooms, including a master suite with custom walk-in closet and updated bath. The walk out lower level includes another bedroom w/ private bath.	Colonial	1	1	Forced Air, Gas		Davis/Lane	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tank;	SF	Winterberry Way	47	47	http://media.mlspin.com/photo.aspx?mls=71789997	
71722486	SLD	1249900	1234000	8/1/2014	4/30/2015		362	233	19 Fletcher Road	Bedford	MA	01730		5	4.5	4567	1	14582	Marissa Deluca	JT Fleming & Company	(781) 239-3281	Call List Agent, Accompanied Showings	Center Location at it's finest! This Energy Star rated home is built with energy savings in mind! a welcoming, unique, open floor plan featuring a gourmet kitchen with stainless steel appliances and a large granite island.  3 rooms on the first floor feature real raised paneling!  5 oversized, sunfilled bedrooms including a spacious first floor master suite with a private entrance, 4.5 bathrooms including a charming jack and jill bathroom and an additional second master bedroom and bathroom suite on the 2nd floor! A walk up bonus room completes this absolute must see! If attention to detail and quality workmanship is what you’re looking for... look no further! Steps from the new downtown!	Colonial	1	2	Central Heat, Gas		Lt. Job Lane	JGMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator - Wine Storage, Vacuum System, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Porch, Deck, Gutters, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tankless;	SF	Fletcher Road	19	19	http://media.mlspin.com/photo.aspx?mls=71722486	
71763553	SLD	499900	465000	10/30/2014	4/30/2015		98	44	9 Dewey Rd	Bedford	MA	01730		4	2.5	2300	50	44068	Mark Cirignano	OmegaListings.com, Inc.	(978) 287-4657	Appointment Required, Other (See Special Showing Instructions)	Looking for In-Law potential? Look no further. With a little sweat equity this oversized split can shine again. Located on quiet side street in desirable neighborhood a short walk to Fawn Lake, VA Hospital w/ Golf Course & minutes from Spring Brook Park w/ swimming, playground, ball fields & more! Bedford’s Schools are continually rated amongst the best in Mass! Main level features Fireplaced living rm, formal dining rm, eat-in-kit, heated sun-rm w/ sliders to large deck overlooking serene wooded back yard frequented by Deer & Wild Turkeys, 3 bedrms, 1.5 baths. Lower level features 2nd kitchen w/ dining area, large Family Rm w/ Fireplace, sliding doors to covered patio area, 2 bedrms, full bath & oversized laundry room. 2-car garage. Both living levels have 2 egresses. Newer heating system & appliances. Your cosmetic updates will be money well spent & a solid investment. Established neighborhood of quality homes can support any value adding renovations you desire. Easy access to Rt3	Split Entry	1	2	Hot Water Baseboard, Gas				Bedford	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Concrete Block;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood, Covered Patio/Deck, Gutters, Screens;Insulation:Unknown;Electric:220 Volts, Circuit Breakers, 100 Amps;Interior Features:Security System, Cable Available, French Doors;Hot Water:Natural Gas, Tank;	SF	Dewey Rd	9	9	http://media.mlspin.com/photo.aspx?mls=71763553	
71783792	SLD	409900	385000	1/14/2015	5/6/2015		57	57	193 South Rd	Bedford	MA	01730		3	1	1000	57	16200	Charles Smerlas	Realty Executives	(781) 894-4000	Call List Agent	Lovely 6 room 3 bedroom 1 bath ranch on a gorgeous 16,000+ sq foot level lot abutting conservation land interior recently painted & gleaming hardwood floors recently re-finished - home was vinyl sided in 2006 full unfinished walk out basement ideal for add'l family room - rec room home needs some updating nice floor plan shed built 2012 a wonderful opportunity for someone to put the finishing touches on this charming home located in the beautiful town of Bedford abutting conservation land.	Ranch	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:--;	SF	South Rd	193	193	http://media.mlspin.com/photo.aspx?mls=71783792	
71805298	SLD	494900	525000	3/23/2015	5/7/2015		39	8	2 Russett Rd	Bedford	MA	01730		3	1	1224	58	48620	Joanna Schlansky	Showcase Of Homes, REALTORS®	(781) 272-0500	Call ShowingTime at 888-627-2775	Location, Location, Location!  Looking to downsize into single level living in one of Bedford's most desirable neighborhoods?  Then this house will appeal to you... Presenting a solid built home nestled on a secluded  quiet, cul-de-sac sitting on an over an acre of land. This home has many unique features including radiant heat, updated kitchen with quartz counter tops, living room with a gorgeous stone fireplace and hardwood floors.  The  sunken family room which leads onto a large side deck is perfect for all the summer BBQ's.  Even more unique is the 4 car/bay Garage, perfect for storing the Boat, Historic Car, motorcycle or anything else!  This home is a must see to believe  -- the location itself is a feature you won't find very often in Bedford!  It's a MUST SEE!	Raised Ranch	1	4	Hot Water Baseboard, Radiant, Gas		Davis/Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Hardwood;Appliances:Dishwasher, Compactor;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Professional Landscaping, Sprinkler System;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Russett Rd	2	2	http://media.mlspin.com/photo.aspx?mls=71805298	
71800713	SLD	1285000	1220000	3/12/2015	5/8/2015		25	13	87 Wilson Road	Bedford	MA	01730		6	4.5	4574	2	41700	Debbie Spencer	The Higgins Group REALTORS®	(781) 862-1700	Call ShowingTime at 888-627-2775	Stately Colonial built in 2013:"better than new" with numerous custom upgrades.Stunning 5" oak H/W floors on over 4,500Sqft. on three finished levels.Bright sun filled home with transom windows,crown moldings,wainscoting,and dramatic 9'ceilings.Open concept chef's kitchen appointed with gas cooktop,double wall ovens,wine/beverage fridge,center island,essential walk-in pantry,and eat-in area with glass sliders opening to the back deck.Entertain with ease as the kitchen opens to the enormous family room beaming with light and warmth from the gas fireplace and overlooking the expansive level backyard where mature trees line the perimeter.The formal living room accented with columns separating it with the dining room that has an unique trey ceiling.Five bedrooms on the 2ndFL including an extraordinary master suite with a spa-like Master Bath,guest suite,and “Jack & Jill” bedrooms.Amazing 3rdFL&Over 1,500Sqft.in unfinished LL, custom stone walk-way to Firepit.	Colonial	1	2	Forced Air, Gas		Davis/Lane	John Glenn	Bedford	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Marble, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator, Refrigerator - Wine Storage, Vacuum System, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Vinyl;Exterior Features:Deck - Composite, Gutters, Professional Landscaping, Sprinkler System;Insulation:--;Electric:200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Tankless;	SF	Wilson Road	87	87	http://media.mlspin.com/photo.aspx?mls=71800713	
71806028	SLD	499900	500000	3/25/2015	5/8/2015		16	6	7 Bonnievale Dr	Bedford	MA	01730		3	2.5	1969	49	15766	Laura Baliestiero	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call ShowingTime at 888-627-2775	Beautiful updated split entry Colonial with a wonderful protected Great Meadow wildlife refuge on the back side of the property for year round views of nature at its best.  Everything has been done to bring this home up to date. Updated kitchen, baths and heating system. New roof, windows and garage door. Lots of Living and play space combine to make this property one worth checking out for sure!	Split Entry	2	2	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Bonnievale Dr	7	7	http://media.mlspin.com/photo.aspx?mls=71806028	
71800186	SLD	449000	439000	3/11/2015	5/11/2015		29	20	32 Brooksbie Rd	Bedford	MA	01730		3	1.5	1144	60	39268	Team Suzanne and Company	Keller Williams Realty Boston Northwest	(978) 369-5775	Call ShowingTime at 888-627-2775	Presenting a great, solid Bedford home that will appeal to those starting out and those looking to downsize as well. Almost an acre of land with sidewalks to town! Nice open floor which offers a fireplaced living room, and a dining room open to the kitchen! 3 nicely sized bedrooms, and the master has a private 1/2 bath. One car garage with easy access to the house and down to the basement as well! Beautiful private back yard. Gas heat. This home has enjoyed a lot of love over the years- here is your chance to make it feel loved again! There is hardwood under the carpeting and with some fresh paint it would look amazing! Easy access to Bedford Center (walk or drive), bus to Alewife, and Burlington and Rt 128 and Rt 3 are minutes away as well. Home sweet home!	Ranch	1	1	Forced Air, Gas		Davis/Lane	John Glenn MS	Bedford HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Laminate, Hardwood;Appliances:Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Clapboard, Wood, Brick;Exterior Features:Patio;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Brooksbie Rd	32	32	http://media.mlspin.com/photo.aspx?mls=71800186	
71789722	SLD	598000	600000	2/4/2015	5/15/2015		55	37	7 Pond Circle	Bedford	MA	01730		4	2.5	2351	21	80154	Sheena Santos	The Higgins Group REALTORS®	(781) 862-1700	Call ShowingTime at 888-627-2775	If you are looking for privacy, this is it! Set off the beaten path, you will find this young 4 bedroom, 2.5 bath Colonial. Built in 1994 and offering over 2300 sq ft of living on 3 finished levels. On the first floor you will find both formal living and dining rooms, eat-in kitchen and family room with beautiful fireplace. Enjoy hardwood floors on both the first and second floors, updated family room bath with granite countertop and a finished lower level. Enjoy the beauty of each changing season from your private rear deck and patio. Surrounded by mature trees this home is a true nature lovers delight. Enjoy the large wooded lot yet with a small and very easily managed yard.	Colonial	1	2	Forced Air, Oil		Davis/Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Deck, Patio, Sprinkler System;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Tank;	SF	Pond Circle	7	7	http://media.mlspin.com/photo.aspx?mls=71789722	
71797865	SLD	982000	1051000	3/5/2015	5/15/2015		11	5	9 Sweeney Ridge Road	Bedford	MA	01730		4	2.5	3088	16	40018	Jennifer Falzone	The Higgins Group REALTORS®	(781) 862-1700	Accompanied Showings, Call ShowingTime at 888-627-2775	Welcome home, this classic center entrance colonial has everything you are looking for. The first floor has a cathedral ceiling family room that opens to a fully applianced kitchen with a seperate breakfast area, formal living and dining rooms, as well as a cozy home office. The newer deck adjacent to the breakfast area and family room offers wonderful outdoor entertaining overlooking the private, level back yard. The second floor offers a generously appointed master suite, with three other bedrooms, a family bath and a laundry room. The unfinished lower level has ample storage space and the potential for future expansion with its own entrance from the two and a half car garage. The possibilities are endless in this sunny, young colonial surrounded by like homes in the beautiful Sweeney Ridge Estates.	Colonial	1	2	Hot Water Baseboard, Gas		Davis/Lane	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Composite, Gutters, Sprinkler System, Invisible Fence;Insulation:--;Electric:220 Volts;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas;	SF	Sweeney Ridge Road	9	9	http://media.mlspin.com/photo.aspx?mls=71797865	
71804773	SLD	490000	490000	3/23/2015	5/15/2015		44	1	4 Washington St	Bedford	MA	01730		3	1.5	1850	52	15030	Adam Barbacano	LAER Realty Partners	(781) 272-8100	Call ShowingTime at 888-627-2775	Move right in! This spacious split level on a quiet street has many updates: Central air system completed in 07, upgraded 200 amp electrical system installed in 07, new energy efficient gas furnace and energy efficient water heater plus blown-in insulation throughout the exterior of the house and added insulation in the attic, all were done this past fall. This house is close to the Minuteman Bike Path and a short walk to the town center. In town named one of the 2012 100 BEST COMMUNITIES FOR YOUNG PEOPLE by AMERICA’S PROMISE ALLIANCE.	Split Entry	1	0	Hot Water Baseboard, Gas		Lane and Davis	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Laminate, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:--;Insulation:Fiberglass, Blown In;Electric:220 Volts;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Washington St	4	4	http://media.mlspin.com/photo.aspx?mls=71804773	
71815120	SLD	639900	652000	4/10/2015	5/20/2015		4	4	2 Earl Road	Bedford	MA	01730		4	2.5	1924	50	40407	Peter Vaillancourt	Waverly Property Solutions, Inc.	(978) 537-0337	Call ShowingTime at 888-627-2775	Location, Location, Location! Just minutes to rt 3, 128, 495 and 95! Classic 4 bedroom 2 ½ bathroom Garrison Colonial located in a neighborhood setting. This home has the location, layout and immaculate lot that you have been waiting for. Well maintained home featuring many updated systems including gas fired hot water baseboard heating system with large Superstor hot water tank. Upgraded 200 Amp electric panel, easy maintenance vinyl siding, newer windows, asphalt driveway, garage doors, and more. Beautifully landscaped lot with mature plantings, large yard area large shed. 2nd level bath with Jacuzzi tub. Don't miss this opportunity!	Colonial, Garrison	1	2	Hot Water Baseboard, Gas		Davis/Lane	Bedford	Bedford	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Deck - Wood, Patio;Insulation:Full;Electric:200 Amps;Interior Features:Security System;Hot Water:Natural Gas;	SF	Earl Road	2	2	http://media.mlspin.com/photo.aspx?mls=71815120	
